Ticket_ID,Customer_ID,Agent_Name,Department,Priority,Category,Created_Date,Closed_Date,Resolution_Time_Hours,SLA_Status,CSAT_Score,Region,Channel,Status
TS-1712,CU-1538,Alisha Khan,Technical,Medium,Hardware Malfunction,2026-06-12 17:14:00,2026-06-15 19:29:36,74.26,Met,5,Asia-Pacific,Email,Closed
TS-1713,CU-1972,Priya Patel,General,Low,Partnership,2026-03-18 08:04:00,2026-03-19 00:38:48,16.58,Met,5,Asia-Pacific,Portal,Closed
TS-1714,CU-1061,Emily Davis,Technical,Low,Speed Issue,2026-04-11 17:12:00,2026-04-14 13:28:48,68.28,Met,4,Europe,Portal,Closed
TS-1715,CU-1689,Sofia Rodriguez,Account,Medium,Update Profile,2026-05-15 09:49:00,2026-05-15 21:33:24,11.74,Met,5,Europe,Chat,Closed
TS-1716,CU-1466,Sofia Rodriguez,Account,High,Update Profile,2026-03-07 09:40:00,2026-03-08 09:21:24,23.69,Met,5,North America,Chat,Closed
TS-1717,CU-1231,James Wilson,Account,Urgent,Login Issue,2026-04-21 14:03:00,2026-04-22 08:34:12,18.52,Met,5,North America,Email,Closed
TS-1718,CU-1521,Sofia Rodriguez,Account,Medium,Update Profile,2026-05-05 11:37:00,2026-05-06 06:47:12,19.17,Met,5,LATAM,Phone,Closed
TS-1719,CU-1385,Sarah Jenkins,Billing,Medium,Refund Request,2026-06-22 17:26:00,2026-06-23 20:27:48,27.03,Met,5,North America,Portal,Closed
TS-1720,CU-1885,Priya Patel,General,High,Feedback,2026-03-26 09:18:00,,,Breached,,LATAM,Email,Open
TS-1721,CU-1822,James Wilson,Account,High,Update Profile,2026-03-05 12:28:00,2026-03-05 19:43:36,7.26,Met,,LATAM,Email,Closed
TS-1722,CU-1572,David Lee,Technical,High,Integration Error,2026-05-18 11:20:00,2026-05-21 12:31:24,73.19,Breached,2,LATAM,Phone,Closed
TS-1723,CU-1272,Priya Patel,General,Low,General Inquiry,2026-01-29 11:37:00,2026-01-30 02:48:24,15.19,Met,,Asia-Pacific,Portal,Closed
TS-1724,CU-1634,Marcus Brown,General,Low,General Inquiry,2026-04-12 10:58:00,2026-04-18 15:54:24,148.94,Met,4,Europe,Email,Closed
TS-1725,CU-1252,Emily Davis,Technical,Low,Speed Issue,2026-02-25 10:00:00,2026-02-28 23:27:36,85.46,Met,4,Asia-Pacific,Chat,Closed
TS-1726,CU-1410,James Wilson,Account,Medium,Update Profile,2026-03-02 13:34:00,2026-03-03 00:26:48,10.88,Met,5,Asia-Pacific,Portal,Closed
TS-1727,CU-1322,Emily Davis,Technical,Medium,Integration Error,2026-04-23 15:37:00,2026-04-26 15:08:48,71.53,Met,3,Europe,Email,Closed
TS-1728,CU-1152,Sofia Rodriguez,Account,Low,Update Profile,2026-05-06 14:45:00,2026-05-06 23:21:00,8.6,Met,5,Asia-Pacific,Email,Closed
TS-1729,CU-1312,Marcus Brown,General,Medium,Feature Request,2026-06-06 08:45:00,2026-06-07 12:49:48,28.08,Met,,Europe,Phone,Closed
TS-1730,CU-1616,Priya Patel,General,Low,Feedback,2026-05-27 18:24:00,2026-05-28 05:16:48,10.88,Met,5,Europe,Chat,Closed
TS-1731,CU-1182,Emily Davis,Technical,Medium,Hardware Malfunction,2026-06-15 18:05:00,2026-06-20 20:44:00,122.65,Breached,3,Asia-Pacific,Portal,Closed
TS-1732,CU-1542,James Wilson,Account,Low,Reset Password,2026-02-14 11:40:00,2026-02-15 07:28:00,19.8,Met,3,North America,Email,Closed
TS-1733,CU-1615,David Lee,Technical,High,Speed Issue,2026-01-10 16:56:00,,,Breached,,Europe,Phone,In Progress
TS-1734,CU-1964,John Doe,Billing,Urgent,Invoice Copy,2026-01-26 15:12:00,2026-01-27 08:49:48,17.63,Met,3,Asia-Pacific,Email,Closed
TS-1735,CU-1347,Priya Patel,General,Low,Feature Request,2026-05-03 18:45:00,2026-05-05 04:30:00,33.75,Met,4,Asia-Pacific,Chat,Closed
TS-1736,CU-1577,David Lee,Technical,Low,Integration Error,2026-04-20 14:27:00,2026-04-25 10:08:24,115.69,Met,3,Europe,Portal,Closed
TS-1737,CU-1510,Michael Chen,Billing,Medium,Payment Failure,2026-05-27 16:11:00,2026-05-30 04:15:12,60.07,Met,,North America,Phone,Closed
TS-1738,CU-1988,Emily Davis,Technical,Medium,Hardware Malfunction,2026-01-26 15:11:00,,,Breached,,LATAM,Email,Open
TS-1739,CU-1730,Priya Patel,General,Medium,Feature Request,2026-04-08 11:57:00,2026-04-08 13:24:36,1.46,Met,,North America,Phone,Closed
TS-1740,CU-1146,Marcus Brown,General,High,General Inquiry,2026-01-03 14:52:00,2026-01-04 17:50:48,26.98,Met,4,Asia-Pacific,Chat,Closed
TS-1741,CU-1713,Emily Davis,Technical,Medium,System Bug,2026-05-06 09:11:00,2026-05-06 19:26:00,10.25,Met,5,Europe,Portal,Closed
TS-1742,CU-1877,Marcus Brown,General,High,Feature Request,2026-05-13 08:30:00,2026-05-13 18:15:36,9.76,Met,5,North America,Phone,Closed
TS-1743,CU-1380,John Doe,Billing,Medium,Payment Failure,2026-05-26 08:09:00,2026-05-27 14:44:24,30.59,Met,,Europe,Portal,Closed
TS-1744,CU-1299,David Lee,Technical,Low,Hardware Malfunction,2026-04-23 09:53:00,2026-04-28 19:33:48,129.68,Met,3,Europe,Email,Closed
TS-1745,CU-1174,Sarah Jenkins,Billing,Low,Payment Failure,2026-04-10 17:07:00,2026-04-12 00:44:48,31.63,Met,5,Asia-Pacific,Phone,Closed
TS-1746,CU-1396,David Lee,Technical,Medium,Integration Error,2026-06-12 15:30:00,,,Breached,,LATAM,Phone,Open
TS-1747,CU-1157,James Wilson,Account,Low,Login Issue,2026-02-11 13:47:00,2026-02-13 22:17:00,56.5,Met,4,Asia-Pacific,Portal,Closed
TS-1748,CU-1233,James Wilson,Account,High,Login Issue,2026-04-28 15:28:00,,,Breached,,Europe,Portal,In Progress
TS-1749,CU-1475,Priya Patel,General,Low,Feature Request,2026-02-18 17:12:00,,,Breached,,Asia-Pacific,Phone,In Progress
TS-1750,CU-1747,Priya Patel,General,Medium,General Inquiry,2026-05-01 09:34:00,2026-05-01 11:29:12,1.92,Met,,LATAM,Phone,Closed
TS-1751,CU-1223,Priya Patel,General,Medium,Feature Request,2026-04-09 17:42:00,2026-04-10 21:24:36,27.71,Met,,Europe,Phone,Closed
TS-1752,CU-1325,Alisha Khan,Technical,High,Integration Error,2026-06-10 08:43:00,2026-06-11 11:34:00,26.85,Met,5,Europe,Portal,Closed
TS-1753,CU-1981,James Wilson,Account,High,Update Profile,2026-06-30 10:18:00,2026-07-01 12:46:48,26.48,Met,,Asia-Pacific,Chat,Closed
TS-1754,CU-1933,Priya Patel,General,Medium,General Inquiry,2026-06-19 10:58:00,2026-06-20 01:49:00,14.85,Met,,Europe,Portal,Closed
TS-1755,CU-1021,David Lee,Technical,Medium,Integration Error,2026-05-26 13:56:00,2026-05-27 21:59:00,32.05,Met,3,LATAM,Phone,Closed
TS-1756,CU-1939,Emily Davis,Technical,Urgent,Hardware Malfunction,2026-05-07 08:39:00,,,Breached,,North America,Chat,Open
TS-1757,CU-1428,Emily Davis,Technical,High,Hardware Malfunction,2026-02-12 08:41:00,2026-02-13 10:21:12,25.67,Met,4,Asia-Pacific,Chat,Closed
TS-1758,CU-1778,John Doe,Billing,Low,Payment Failure,2026-05-27 08:19:00,2026-06-02 09:38:48,145.33,Met,4,North America,Portal,Closed
TS-1759,CU-1875,Alisha Khan,Technical,Medium,Hardware Malfunction,2026-03-14 12:05:00,,,Breached,,LATAM,Portal,Open
TS-1760,CU-1941,Sarah Jenkins,Billing,High,Refund Request,2026-02-15 13:04:00,2026-02-19 07:01:00,89.95,Breached,,Asia-Pacific,Email,Closed
TS-1761,CU-1642,Sarah Jenkins,Billing,High,Refund Request,2026-01-21 10:05:00,2026-01-21 15:14:00,5.15,Met,5,Asia-Pacific,Portal,Closed
TS-1762,CU-1397,Emily Davis,Technical,Medium,Integration Error,2026-06-23 17:55:00,2026-06-25 20:29:12,50.57,Met,,Europe,Phone,Closed
TS-1763,CU-1780,James Wilson,Account,Low,Login Issue,2026-05-10 18:18:00,2026-05-11 14:51:00,20.55,Met,5,Europe,Email,Closed
TS-1764,CU-1166,James Wilson,Account,Low,Reset Password,2026-04-25 08:47:00,2026-04-25 20:25:24,11.64,Met,5,North America,Email,Closed
TS-1765,CU-1367,Priya Patel,General,Medium,General Inquiry,2026-02-13 08:44:00,2026-02-13 17:47:00,9.05,Met,5,Asia-Pacific,Portal,Closed
TS-1766,CU-1464,Priya Patel,General,Medium,Partnership,2026-04-08 18:09:00,2026-04-09 07:05:24,12.94,Met,,Europe,Chat,Closed
TS-1767,CU-1401,Emily Davis,Technical,Low,System Bug,2026-05-21 12:14:00,2026-05-26 11:32:36,119.31,Met,4,Europe,Portal,Closed
TS-1768,CU-1682,John Doe,Billing,Urgent,Invoice Copy,2026-03-02 16:31:00,2026-03-03 06:36:24,14.09,Met,3,Asia-Pacific,Email,Closed
TS-1769,CU-1701,Sofia Rodriguez,Account,Medium,Update Profile,2026-05-02 09:01:00,2026-05-02 20:26:12,11.42,Met,5,North America,Portal,Closed
TS-1770,CU-1321,James Wilson,Account,Medium,Login Issue,2026-05-27 11:45:00,2026-05-27 14:52:12,3.12,Met,,Asia-Pacific,Portal,Closed
TS-1771,CU-1524,James Wilson,Account,High,Reset Password,2026-03-10 09:28:00,2026-03-10 12:03:24,2.59,Met,5,LATAM,Email,Closed
TS-1772,CU-1486,James Wilson,Account,Medium,Update Profile,2026-03-11 13:31:00,,,Breached,,Europe,Chat,Pending
TS-1773,CU-1620,John Doe,Billing,Urgent,Invoice Copy,2026-05-15 16:18:00,2026-05-16 01:15:36,8.96,Met,4,Europe,Chat,Closed
TS-1774,CU-1304,Priya Patel,General,Medium,Feedback,2026-04-08 16:10:00,2026-04-09 06:53:12,14.72,Met,5,North America,Email,Closed
TS-1775,CU-1465,James Wilson,Account,Medium,Reset Password,2026-04-05 10:20:00,2026-04-06 05:41:36,19.36,Met,,Europe,Phone,Closed
TS-1776,CU-1628,John Doe,Billing,Low,Refund Request,2026-01-17 09:08:00,2026-01-21 13:11:00,100.05,Met,2,Asia-Pacific,Email,Closed
TS-1777,CU-1347,Sarah Jenkins,Billing,Low,Subscription Cancel,2026-06-14 14:44:00,2026-06-15 18:08:00,27.4,Met,5,LATAM,Email,Closed
TS-1778,CU-1661,Emily Davis,Technical,Medium,Integration Error,2026-02-09 10:32:00,2026-02-11 01:27:12,38.92,Met,4,North America,Email,Closed
TS-1779,CU-1025,Michael Chen,Billing,Low,Payment Failure,2026-06-29 09:37:00,,,Met,,North America,Portal,Open
TS-1780,CU-1522,Michael Chen,Billing,Low,Invoice Copy,2026-02-10 11:48:00,2026-02-11 19:33:36,31.76,Met,4,LATAM,Chat,Closed
TS-1781,CU-1030,Sarah Jenkins,Billing,Low,Refund Request,2026-02-22 11:48:00,2026-03-03 22:03:00,226.25,Breached,5,LATAM,Portal,Closed
TS-1782,CU-1370,Emily Davis,Technical,Medium,Hardware Malfunction,2026-02-25 10:55:00,2026-02-27 22:09:24,59.24,Met,5,North America,Portal,Closed
TS-1783,CU-1772,Sofia Rodriguez,Account,Medium,Login Issue,2026-01-08 17:03:00,2026-01-09 01:34:48,8.53,Met,,LATAM,Chat,Closed
TS-1784,CU-1221,Sofia Rodriguez,Account,Medium,Reset Password,2026-01-09 09:19:00,2026-01-09 14:49:36,5.51,Met,4,LATAM,Chat,Closed
TS-1785,CU-1812,Michael Chen,Billing,Low,Refund Request,2026-05-29 16:17:00,2026-06-01 20:18:12,76.02,Met,,LATAM,Email,Closed
TS-1786,CU-1695,Priya Patel,General,Low,Partnership,2026-01-12 18:04:00,,,Breached,,North America,Portal,In Progress
TS-1787,CU-1898,David Lee,Technical,Medium,Hardware Malfunction,2026-02-18 11:44:00,2026-02-19 00:07:24,12.39,Met,4,Asia-Pacific,Phone,Closed
TS-1788,CU-1049,Sofia Rodriguez,Account,Low,Account Security,2026-04-06 16:34:00,2026-04-08 00:59:48,32.43,Met,5,Asia-Pacific,Phone,Closed
TS-1789,CU-1356,Marcus Brown,General,High,Partnership,2026-03-06 10:21:00,,,Breached,,Europe,Phone,Open
TS-1790,CU-1661,Alisha Khan,Technical,High,System Bug,2026-03-29 16:40:00,2026-03-30 01:57:24,9.29,Met,,LATAM,Portal,Closed
TS-1791,CU-1514,James Wilson,Account,Medium,Login Issue,2026-03-25 13:35:00,,,Breached,,North America,Email,Open
TS-1792,CU-1536,Marcus Brown,General,Medium,Feedback,2026-06-27 11:45:00,2026-06-29 00:55:48,37.18,Met,,Europe,Portal,Closed
TS-1793,CU-1973,Sofia Rodriguez,Account,High,Login Issue,2026-02-18 08:01:00,2026-02-18 12:53:12,4.87,Met,5,Europe,Phone,Closed
TS-1794,CU-1974,Marcus Brown,General,Urgent,Feedback,2026-04-06 11:19:00,2026-04-06 19:40:00,8.35,Met,4,LATAM,Email,Closed
TS-1795,CU-1033,James Wilson,Account,Low,Account Security,2026-01-26 14:44:00,2026-01-28 17:50:00,51.1,Met,4,Asia-Pacific,Portal,Closed
TS-1796,CU-1851,James Wilson,Account,Low,Login Issue,2026-03-21 16:49:00,2026-03-22 21:55:36,29.11,Met,,LATAM,Email,Closed
TS-1797,CU-1519,Marcus Brown,General,Medium,General Inquiry,2026-05-18 18:46:00,2026-05-19 19:06:24,24.34,Met,4,North America,Portal,Closed
TS-1798,CU-1167,Priya Patel,General,Medium,Feedback,2026-05-05 11:00:00,2026-05-06 13:04:48,26.08,Met,4,Asia-Pacific,Email,Closed
TS-1799,CU-1229,Priya Patel,General,Low,Feedback,2026-06-04 17:01:00,2026-06-05 01:05:48,8.08,Met,,LATAM,Phone,Closed
TS-1800,CU-1486,Marcus Brown,General,Medium,Feedback,2026-06-20 13:30:00,2026-06-20 19:06:00,5.6,Met,5,Asia-Pacific,Email,Closed
TS-1801,CU-1383,Emily Davis,Technical,Low,Integration Error,2026-02-07 12:08:00,2026-02-10 10:15:12,70.12,Met,4,LATAM,Phone,Closed
TS-1802,CU-1273,David Lee,Technical,High,Hardware Malfunction,2026-02-18 18:30:00,2026-02-20 04:58:48,34.48,Met,4,Asia-Pacific,Email,Closed
TS-1803,CU-1073,Emily Davis,Technical,High,System Bug,2026-03-05 18:48:00,2026-03-09 11:29:24,88.69,Breached,,Europe,Chat,Closed
TS-1804,CU-1744,Alisha Khan,Technical,Medium,Speed Issue,2026-06-15 18:10:00,2026-06-17 22:35:12,52.42,Met,3,LATAM,Phone,Closed
TS-1805,CU-1576,Michael Chen,Billing,High,Invoice Copy,2026-03-29 12:53:00,2026-03-30 03:37:24,14.74,Met,5,Europe,Email,Closed
TS-1806,CU-1893,Priya Patel,General,Low,General Inquiry,2026-03-10 12:55:00,2026-03-11 04:09:24,15.24,Met,5,LATAM,Chat,Closed
TS-1807,CU-1846,Priya Patel,General,Low,Feature Request,2026-06-26 12:12:00,2026-06-26 21:59:24,9.79,Met,4,LATAM,Phone,Closed
TS-1808,CU-1178,Alisha Khan,Technical,Medium,Hardware Malfunction,2026-04-06 11:25:00,2026-04-07 11:17:12,23.87,Met,5,Asia-Pacific,Email,Closed
TS-1809,CU-1259,Marcus Brown,General,High,Feedback,2026-04-27 16:37:00,2026-04-28 04:28:00,11.85,Met,,LATAM,Email,Closed
TS-1810,CU-1448,Emily Davis,Technical,Low,System Bug,2026-01-18 12:06:00,2026-01-19 08:33:36,20.46,Met,5,Asia-Pacific,Portal,Closed
TS-1811,CU-1640,Alisha Khan,Technical,Medium,Speed Issue,2026-05-22 13:53:00,2026-05-25 18:17:00,76.4,Met,5,Asia-Pacific,Phone,Closed
TS-1812,CU-1018,Sofia Rodriguez,Account,Medium,Account Security,2026-02-26 11:29:00,2026-02-27 07:28:24,19.99,Met,5,North America,Chat,Closed
TS-1813,CU-1419,Marcus Brown,General,Low,Partnership,2026-06-22 15:27:00,2026-06-23 17:24:36,25.96,Met,4,LATAM,Portal,Closed
TS-1814,CU-1622,Michael Chen,Billing,Low,Subscription Cancel,2026-03-22 13:25:00,2026-03-23 00:55:00,11.5,Met,,Asia-Pacific,Chat,Closed
TS-1815,CU-1731,James Wilson,Account,Medium,Account Security,2026-04-19 09:27:00,2026-04-19 22:16:12,12.82,Met,5,LATAM,Email,Closed
TS-1816,CU-1867,Emily Davis,Technical,Low,System Bug,2026-06-28 16:03:00,2026-07-02 13:19:12,93.27,Met,4,LATAM,Email,Closed
TS-1817,CU-1892,Emily Davis,Technical,Medium,System Bug,2026-05-27 18:50:00,2026-05-28 17:01:24,22.19,Met,,Europe,Chat,Closed
TS-1818,CU-1730,James Wilson,Account,High,Login Issue,2026-04-05 10:09:00,2026-04-05 22:15:00,12.1,Met,3,North America,Email,Closed
TS-1819,CU-1917,Sarah Jenkins,Billing,Low,Subscription Cancel,2026-06-05 13:36:00,2026-06-06 16:36:00,27.0,Met,,LATAM,Email,Closed
TS-1820,CU-1621,Alisha Khan,Technical,Urgent,System Bug,2026-06-23 14:35:00,2026-06-24 05:34:24,14.99,Met,4,North America,Email,Closed
TS-1821,CU-1768,Marcus Brown,General,Medium,Feature Request,2026-01-10 11:04:00,2026-01-10 23:47:12,12.72,Met,5,Asia-Pacific,Portal,Closed
TS-1822,CU-1383,John Doe,Billing,Medium,Payment Failure,2026-04-26 17:50:00,2026-04-28 03:21:12,33.52,Met,3,Asia-Pacific,Email,Closed
TS-1823,CU-1381,John Doe,Billing,Low,Payment Failure,2026-03-17 13:03:00,2026-03-18 01:16:12,12.22,Met,4,LATAM,Chat,Closed
TS-1824,CU-1868,Emily Davis,Technical,Low,Hardware Malfunction,2026-01-26 10:47:00,2026-01-28 02:32:36,39.76,Met,4,North America,Portal,Closed
TS-1825,CU-1472,Michael Chen,Billing,Low,Refund Request,2026-05-12 08:42:00,2026-05-16 04:29:24,91.79,Met,5,Asia-Pacific,Phone,Closed
TS-1826,CU-1451,David Lee,Technical,Low,System Bug,2026-01-11 08:19:00,2026-01-13 10:14:48,49.93,Met,4,Europe,Phone,Closed
TS-1827,CU-1939,David Lee,Technical,Urgent,System Bug,2026-02-26 15:58:00,,,Breached,,North America,Chat,Pending
TS-1828,CU-1948,Marcus Brown,General,Low,General Inquiry,2026-03-08 17:35:00,2026-03-10 01:54:48,32.33,Met,3,North America,Portal,Closed
TS-1829,CU-1533,Michael Chen,Billing,Low,Subscription Cancel,2026-03-18 15:46:00,,,Breached,,Europe,Phone,Pending
TS-1830,CU-1053,Emily Davis,Technical,Low,Speed Issue,2026-03-05 15:57:00,2026-03-06 18:40:48,26.73,Met,4,Asia-Pacific,Phone,Closed
TS-1831,CU-1340,Priya Patel,General,Low,Feedback,2026-04-21 10:26:00,2026-04-21 17:54:48,7.48,Met,5,North America,Phone,Closed
TS-1832,CU-1603,Emily Davis,Technical,Medium,Hardware Malfunction,2026-06-03 13:37:00,2026-06-06 07:49:00,66.2,Met,5,LATAM,Chat,Closed
TS-1833,CU-1003,James Wilson,Account,Low,Update Profile,2026-01-23 08:10:00,,,Breached,,Europe,Portal,Open
TS-1834,CU-1339,Sarah Jenkins,Billing,Urgent,Refund Request,2026-04-11 15:06:00,2026-04-11 16:28:12,1.37,Met,,North America,Email,Closed
TS-1835,CU-1474,John Doe,Billing,Medium,Subscription Cancel,2026-04-11 13:42:00,2026-04-13 02:39:00,36.95,Met,4,Europe,Phone,Closed
TS-1836,CU-1835,Emily Davis,Technical,High,Hardware Malfunction,2026-02-08 10:02:00,2026-02-10 09:39:12,47.62,Met,,LATAM,Portal,Closed
TS-1837,CU-1076,Emily Davis,Technical,Medium,Integration Error,2026-06-21 18:35:00,2026-06-22 17:57:48,23.38,Met,5,Asia-Pacific,Phone,Closed
TS-1838,CU-1401,Michael Chen,Billing,Low,Invoice Copy,2026-04-12 13:28:00,2026-04-14 03:34:00,38.1,Met,5,Asia-Pacific,Chat,Closed
TS-1839,CU-1008,Priya Patel,General,Medium,General Inquiry,2026-06-04 15:17:00,,,Breached,,Asia-Pacific,Chat,Open
TS-1840,CU-1739,John Doe,Billing,Low,Invoice Copy,2026-01-01 09:30:00,2026-01-01 22:34:48,13.08,Met,3,LATAM,Chat,Closed
TS-1841,CU-1605,John Doe,Billing,High,Subscription Cancel,2026-05-18 15:02:00,2026-05-21 03:13:24,60.19,Breached,1,LATAM,Chat,Closed
TS-1842,CU-1946,James Wilson,Account,Medium,Reset Password,2026-01-02 16:14:00,2026-01-05 15:26:00,71.2,Met,4,Europe,Phone,Closed
TS-1843,CU-1822,Sofia Rodriguez,Account,Low,Reset Password,2026-05-22 12:49:00,2026-05-23 11:13:00,22.4,Met,5,LATAM,Phone,Closed
TS-1844,CU-1082,John Doe,Billing,Urgent,Refund Request,2026-02-13 18:18:00,2026-02-13 22:55:12,4.62,Met,,Europe,Phone,Closed
TS-1845,CU-1955,Sarah Jenkins,Billing,Urgent,Refund Request,2026-01-01 11:04:00,2026-01-01 18:23:48,7.33,Met,5,Asia-Pacific,Phone,Closed
TS-1846,CU-1126,James Wilson,Account,High,Reset Password,2026-05-20 12:46:00,2026-05-21 13:52:00,25.1,Met,4,Asia-Pacific,Portal,Closed
TS-1847,CU-1647,Marcus Brown,General,Low,Partnership,2026-02-18 17:40:00,2026-02-20 06:15:24,36.59,Met,5,North America,Phone,Closed
TS-1848,CU-1330,John Doe,Billing,High,Subscription Cancel,2026-06-20 13:41:00,2026-06-21 06:56:36,17.26,Met,3,Europe,Phone,Closed
TS-1849,CU-1485,John Doe,Billing,Low,Invoice Copy,2026-03-17 08:54:00,2026-03-17 16:54:36,8.01,Met,3,Asia-Pacific,Portal,Closed
TS-1850,CU-1417,Sofia Rodriguez,Account,Urgent,Login Issue,2026-06-04 17:54:00,2026-06-05 02:57:00,9.05,Met,4,North America,Email,Closed
TS-1851,CU-1081,John Doe,Billing,Low,Invoice Copy,2026-04-14 08:19:00,,,Breached,,North America,Chat,Open
TS-1852,CU-1431,John Doe,Billing,Low,Payment Failure,2026-05-03 08:30:00,2026-05-05 11:52:12,51.37,Met,4,Asia-Pacific,Email,Closed
TS-1853,CU-1190,Alisha Khan,Technical,Medium,Speed Issue,2026-04-15 08:43:00,2026-04-15 19:35:12,10.87,Met,5,North America,Email,Closed
TS-1854,CU-1061,Marcus Brown,General,Medium,Feature Request,2026-04-14 17:26:00,,,Breached,,Europe,Portal,Open
TS-1855,CU-1295,John Doe,Billing,Medium,Subscription Cancel,2026-01-30 14:37:00,2026-01-31 17:26:12,26.82,Met,,Europe,Phone,Closed
TS-1856,CU-1688,Alisha Khan,Technical,Medium,Speed Issue,2026-04-12 10:13:00,2026-04-13 17:50:12,31.62,Met,5,Europe,Chat,Closed
TS-1857,CU-1458,Michael Chen,Billing,Medium,Invoice Copy,2026-05-13 18:17:00,2026-05-14 03:56:36,9.66,Met,4,Europe,Chat,Closed
TS-1858,CU-1879,Sofia Rodriguez,Account,Medium,Account Security,2026-02-10 08:50:00,,,Breached,,LATAM,Chat,Open
TS-1859,CU-1062,Michael Chen,Billing,Low,Invoice Copy,2026-01-04 15:50:00,2026-01-05 06:44:36,14.91,Met,4,Asia-Pacific,Portal,Closed
TS-1860,CU-1885,James Wilson,Account,Urgent,Login Issue,2026-01-05 11:41:00,2026-01-05 22:58:24,11.29,Met,4,LATAM,Phone,Closed
TS-1861,CU-1675,Michael Chen,Billing,Low,Payment Failure,2026-06-21 16:54:00,2026-06-26 03:28:12,106.57,Met,3,LATAM,Phone,Closed
TS-1862,CU-1153,Priya Patel,General,High,General Inquiry,2026-03-20 14:16:00,2026-03-20 18:56:48,4.68,Met,4,Asia-Pacific,Email,Closed
TS-1863,CU-1578,David Lee,Technical,Low,Speed Issue,2026-03-03 16:21:00,2026-03-07 15:54:00,95.55,Met,4,North America,Phone,Closed
TS-1864,CU-1237,Marcus Brown,General,Low,Feedback,2026-02-26 11:13:00,2026-02-27 15:34:00,28.35,Met,4,North America,Portal,Closed
TS-1865,CU-1215,John Doe,Billing,High,Refund Request,2026-06-11 11:02:00,2026-06-12 06:12:48,19.18,Met,4,Asia-Pacific,Email,Closed
TS-1866,CU-1502,Sarah Jenkins,Billing,High,Refund Request,2026-03-13 08:27:00,2026-03-13 23:38:24,15.19,Met,,LATAM,Chat,Closed
TS-1867,CU-1843,Emily Davis,Technical,Medium,Speed Issue,2026-04-28 08:42:00,2026-05-01 06:55:12,70.22,Met,5,Europe,Chat,Closed
TS-1868,CU-1775,Sarah Jenkins,Billing,Low,Payment Failure,2026-01-09 16:11:00,2026-01-11 15:12:48,47.03,Met,4,LATAM,Phone,Closed
TS-1869,CU-1833,Sofia Rodriguez,Account,Medium,Account Security,2026-04-19 10:39:00,2026-04-19 22:27:36,11.81,Met,5,Asia-Pacific,Chat,Closed
TS-1870,CU-1856,Priya Patel,General,Medium,Partnership,2026-02-02 08:14:00,2026-02-02 21:53:00,13.65,Met,5,Europe,Email,Closed
TS-1871,CU-1730,Emily Davis,Technical,Medium,Speed Issue,2026-06-05 16:56:00,2026-06-08 07:51:12,62.92,Met,4,North America,Chat,Closed
TS-1872,CU-1563,Priya Patel,General,Low,Feature Request,2026-01-23 16:09:00,2026-01-24 11:06:00,18.95,Met,5,Europe,Chat,Closed
TS-1873,CU-1868,John Doe,Billing,Low,Refund Request,2026-01-08 09:20:00,2026-01-14 13:38:36,148.31,Met,3,North America,Phone,Closed
TS-1874,CU-1916,Michael Chen,Billing,High,Payment Failure,2026-01-30 16:41:00,2026-01-31 07:29:00,14.8,Met,4,North America,Phone,Closed
TS-1875,CU-1553,Michael Chen,Billing,Medium,Payment Failure,2026-01-11 13:24:00,2026-01-12 19:37:48,30.23,Met,5,Asia-Pacific,Portal,Closed
TS-1876,CU-1652,Sofia Rodriguez,Account,Low,Login Issue,2026-02-08 12:32:00,2026-02-08 22:08:00,9.6,Met,4,North America,Phone,Closed
TS-1877,CU-1385,Michael Chen,Billing,Medium,Subscription Cancel,2026-06-07 16:29:00,2026-06-09 15:56:00,47.45,Met,,North America,Email,Closed
TS-1878,CU-1402,Michael Chen,Billing,High,Invoice Copy,2026-06-14 10:35:00,,,Breached,,North America,Phone,In Progress
TS-1879,CU-1511,Emily Davis,Technical,Low,System Bug,2026-01-17 10:44:00,2026-01-26 11:45:48,217.03,Breached,3,Europe,Chat,Closed
TS-1880,CU-1315,Emily Davis,Technical,Low,Integration Error,2026-05-16 14:13:00,2026-05-25 05:31:36,207.31,Breached,3,Asia-Pacific,Portal,Closed
TS-1881,CU-1969,Sofia Rodriguez,Account,Low,Update Profile,2026-02-28 18:23:00,2026-03-01 22:38:00,28.25,Met,5,Europe,Portal,Closed
TS-1882,CU-1298,Sofia Rodriguez,Account,Medium,Login Issue,2026-03-12 13:46:00,,,Breached,,Europe,Email,In Progress
